gen,trial,p_old,alpha_old,beta_old,gamma_old,omega_old,sigma_now,sample_vol,alpha_new,beta_new,gamma_new,p_new,vol_inf_current_impl,ratio_inf_to_sigma
trend_shift,89,1.0,0.05394479412695952,0.9514904238089806,-0.010870240712818087,1.749109648491558e-07,0.017651835553688752,0.014374987221165455,0.05286589308579127,0.9324605243437403,-0.010652834859063095,0.98,0.002957287311449089,0.1675342659098757
trend_shift,90,1.0,0.0561080919188824,0.9321382089228321,0.023507435906113008,3.3553524654523104e-07,0.020446054730074343,0.014444825629455536,0.0549859290470568,0.913495427575438,0.023037286755010215,0.9799999999999999,0.004095944619652644,0.2003293385314024
trend_shift,92,1.0,0.03935399177484297,0.950505558829393,0.020280942645566413,3.394683648028122e-07,0.02126094772444104,0.01398674752234051,0.038566911093688705,0.9314954272278869,0.019875323356848485,0.9799999999999999,0.0041198808526631565,0.19377691465404653
trend_shift,96,1.0,0.04716995285154311,0.9431068418264427,0.019446627730598662,2.934040629235409e-07,0.020833830899494695,0.015022305350301485,0.04622654877693078,0.9242446046693682,0.019057693107402074,0.98,0.003830170119743643,0.18384377497450746
trend_shift,97,1.0,0.0559124935637203,0.9367796275477099,0.01461578587049888,1.6384350441434395e-07,0.018165777084085434,0.01334148698920212,0.05479424292276872,0.9180440221012856,0.01432346995189171,0.9800000000000001,0.0028621976208356467,0.15755987798304227
trend_shift,98,1.0,0.08196364600594923,0.928533617683655,-0.020994462678883292,2.9661603933273047e-07,0.020309467721412816,0.014598957471009718,0.08032437048732378,0.9099629158925334,-0.020574572759714846,0.9799999999999998,0.0038510780265578032,0.18961984033178322
trend_shift,100,1.0,0.07326156184387735,0.9345296979276527,-0.015582502979796246,2.6747867876444377e-07,0.016717158105357996,0.01412596752133043,0.07179633001240901,0.9158390963844573,-0.015270852793732737,0.98,0.0036570389577118504,0.21875960822191048
trend_shift,101,1.0,0.06644485087992476,0.9317069116930151,0.0036964756813080515,2.54236120336999e-07,0.01993284315090372,0.014458131937691592,0.06511595383539469,0.9130727730815132,0.0036225461661836267,0.9799999999999998,0.003565361975571316,0.1788687117326596
trend_shift,102,1.0,0.08410976628819465,0.9203894938931384,-0.008998486351630083,3.696341418798548e-07,0.021549855353758765,0.014477956601087534,0.08242756956070725,0.9019816886766099,-0.00881851647463404,0.9800000000000002,0.0042990356004565635,0.1994925501765244
trend_shift,103,1.0,0.11650798211891074,0.8994943045598682,-0.032004552239088435,4.296074565548912e-07,0.018835680269236613,0.014745598448203305,0.1141778212709021,0.8815044091606589,-0.03136446086312196,0.98,0.004634692312089826,0.2460591943503862
trend_shift,104,1.0,0.10911386130016296,0.9124244919627842,-0.043076706032882835,3.192997259910606e-07,0.014610360184162554,0.014666941145654712,0.10693158404780045,0.8941760019031091,-0.0422151719018189,0.9800000000000001,0.003995620890368993,0.2734786028547192
trend_shift,105,1.0,0.045521691042258824,0.9359356083414434,0.03708542366179695,1.892418965271123e-07,0.01790860344894686,0.013562777387867325,0.044611256721116224,0.9172168858883935,0.036343714780980765,0.9800000000000001,0.0030760518243936755,0.171763914096527
trend_shift,106,1.0,0.06645824449198984,0.9385554189562101,-0.010027304460999645,1.7978655430957076e-07,0.018835457413583206,0.015357804765550709,0.06512907887155156,0.9197843002592214,-0.009826758261546024,0.9799999999999999,0.0029982207582962403,0.1591796096299775
trend_shift,107,1.0,0.0774588411091227,0.9121170585313504,0.020848228959607473,3.1102165593393054e-07,0.013272750645810487,0.013501621724439096,0.07590966321507478,0.893874704738965,0.020431264091920216,0.9799999999999999,0.00394348612229033,0.2971114449087524
trend_shift,109,1.0,0.06164361745298974,0.9387270671934305,-0.0007413632350680538,2.9911393833264845e-07,0.019091125778127577,0.014371008315352088,0.06041074492095267,0.9199525230631304,-0.0007265359681660979,0.98,0.003867259613296269,0.20256844243972932
trend_shift,111,1.0,0.05517720939974078,0.9521855154218413,-0.01472542193370304,3.1944383189714086e-07,0.017172940696005543,0.014519505403345595,0.05407366446256991,0.9331417921849764,-0.014430913295092563,0.98,0.003996522437677165,0.2327220776233603
trend_shift,112,1.0,0.05224712365587248,0.9657043581068695,-0.0359029608998067,2.6179873494012265e-07,0.014406051304613168,0.014386701988490493,0.051202181115534824,0.9463902697022742,-0.035184901635618465,0.9799999999999999,0.0036180017616090306,0.2511445839742677
trend_shift,113,1.0,0.04907103430723326,0.9376801473127383,0.026497636773675046,3.0840748864781767e-07,0.015984685587519018,0.014849101966090414,0.048089613620761154,0.9189265443602266,0.02596768403802473,0.9800000000000001,0.003926878459080565,0.24566504217929105
trend_shift,116,1.0,0.0904828414221124,0.9229058864034154,-0.02677745562980717,2.5801630197685547e-07,0.01706299969846921,0.014551809828417916,0.08867318459272806,0.9044477686657381,-0.02624190651693223,0.9800000000000001,0.0035917704685632175,0.21050052933456068
trend_shift,117,1.0,0.055657448980528566,0.9434630200610946,0.0017593759097386118,2.2423122779397774e-07,0.018274405866555724,0.014195965673747432,0.05454429143765555,0.9245936145019182,0.0017241881208523522,0.98,0.0033483669735706804,0.1832271318707318
trend_shift,118,1.0,0.06265090966727827,0.9421452890745954,-0.009592367961898177,2.2920918045835705e-07,0.01600641674103363,0.013927496327876914,0.061397890567643075,0.9233023696643069,-0.009400520463899841,0.9800000000000001,0.0033853299725311718,0.21149830266836855
trend_shift,119,1.0,0.04486876098517514,0.9466933515001033,0.01687577527262686,5.04489926586914e-07,0.017315960900633053,0.014655677478999552,0.043971385760125076,0.9277594843572932,0.016538259765163404,0.9799999999999999,0.005022399459356607,0.29004451373951723
trend_shift,120,1.0,0.030987357729231033,0.9529146511472703,0.03219633873460715,1.4439563393598492e-07,0.018346533479485384,0.013681126771712071,0.030367605161808926,0.9338561916702441,0.031552406335894054,0.9800000000000001,0.0026869651461824506,0.14645628555317794
trend_shift,121,1.000001,0.013784636553330362,0.9648736421791813,0.042686184451305495,2.1754622127056465e-07,0.02085584654020277,0.014688005951244714,0.01350892530209232,0.9455748729920055,0.04183240341180439,0.9800000000000001,0.0032980768735019327,0.15813680193438304
trend_shift,122,1.0,0.06948358625739082,0.9272748085093189,0.006483210504495006,3.0843173851909003e-07,0.015729899204186562,0.014191922049612424,0.06809391453095212,0.9087293123219055,0.00635354629428466,0.98,0.003927032839938379,0.24965403712778952
trend_shift,123,1.0,0.09875938216038954,0.906783632976076,-0.011086019505530635,3.8959097319932926e-07,0.017716716298830162,0.013868814014128627,0.09678419399612466,0.8886479555323403,-0.010864299056929894,0.9800000000000001,0.004413564167423711,0.24911863423105893
trend_shift,124,1.0,0.04561325985872383,0.9478723086780383,0.01302889069295704,2.612576686668296e-07,0.017895186974378377,0.015248500947994348,0.0447009940409547,0.9289148496081292,0.012768312701832343,0.9800000000000001,0.003614261118588631,0.2019683350480432
trend_shift,125,1.0,0.07025455464772462,0.9407170289965354,-0.02194308279619973,2.2363319043860597e-07,0.021905216287796687,0.014935264836456625,0.06884946064614479,0.9219026494697578,-0.021504220231805003,0.9800000000000001,0.0033438988504334802,0.15265308529714694
trend_shift,126,1.0,0.07853540566914465,0.9311250709560945,-0.01932094556595606,1.982535071974368e-07,0.018965122057555708,0.014587738850461954,0.07696469726004328,0.9125025660308994,-0.01893452658188554,0.98,0.003148440147100121,0.1660121214904484
trend_shift,128,1.0,0.05823308779918369,0.921152355165572,0.04122912845811271,2.71937151694459e-07,0.01716119919528547,0.014616759194828449,0.057068425632660486,0.9027293015681956,0.04040454559828775,0.98,0.0036873917048128937,0.21486795082629745
trend_shift,129,1.0,0.02280751468352284,0.9468922628239862,0.06060069677773512,3.3312606710248717e-07,0.01661152160650779,0.01406786797119377,0.02235136157589695,0.9279543007414223,0.059388675365361375,0.9799999999999999,0.004081213466007904,0.2456857091531599
trend_shift,130,1.0,0.09318577479894459,0.9180839127561563,-0.022539361407001697,2.2199174235914878e-07,0.01319996642717504,0.014685177717164597,0.09132205867726348,0.8997222283364964,-0.02208857402751959,0.9800000000000001,0.0033316042859195464,0.25239490602496567
trend_shift,131,1.0,0.06505978322255994,0.9278475565363808,0.014185350300343883,2.12293018902401e-07,0.019437568804295723,0.014126109046500827,0.06375858660752479,0.9092905918489373,0.013901643087075843,0.98,0.0032580133432998765,0.16761424106598416
trend_shift,133,1.0,0.020485911067441586,0.9554109504700166,0.048206283539105166,2.1615102871184086e-07,0.017665728007024876,0.014669664772752904,0.02007619277970057,0.9363027283642531,0.04724215771209274,0.98,0.0032874840586065257,0.18609389079800387
trend_shift,134,1.0,0.05902354010828889,0.9704882464428165,-0.05902353164405399,8.722080174651646e-08,0.018136617217600362,0.014665407374975764,0.05784306810708962,0.9510784617989801,-0.05784305981213959,0.9800000000000001,0.002088310342675591,0.11514332125006348
trend_shift,135,1.0,0.06957118269160206,0.9244636109781852,0.011930459460494303,1.9032548120481257e-07,0.016033236881178692,0.014576752233873697,0.06817975744236135,0.9059743175587913,0.011691849997694724,0.9800000000000001,0.0030848458730122438,0.19240318694683065
trend_shift,136,1.0,0.06407486719008033,0.9679627891957436,-0.06407508977743206,1.3077880382777897e-07,0.013835378386619442,0.013628946806616821,0.06279336284500037,0.9486034276452899,-0.06279358098058074,0.98,0.0025571351531330803,0.18482581984213406
trend_shift,139,1.0,0.08466141901980788,0.9234075841090514,-0.01613800520550961,3.840697975076879e-07,0.01856374900118808,0.014153898833474213,0.08296819059576178,0.9049394319507778,-0.015815245093078946,0.9800000000000001,0.0043821786676702815,0.2360610815945541
trend_shift,141,1.0,0.0729719308316403,0.9248227923925654,0.004410553757181321,2.8973991908952913e-07,0.017283260263076246,0.015053046331536552,0.07151249220765626,0.9063263364515469,0.004322342681593374,0.98,0.0038061786550918028,0.22022341833405576
trend_shift,146,1.0,0.03728258266146219,0.9499347772617092,0.025565282204865064,2.267317222240043e-07,0.01883639158693415,0.014292888493791756,0.03653693097076053,0.9309360807617033,0.025053976535072308,0.98,0.0033669847209632842,0.17874892361543337
trend_shift,147,1.0,0.02661304834968857,0.9419023212529725,0.06296926084267414,2.656494172010125e-07,0.018847210054175098,0.014181216562897366,0.02608078738206891,0.9230642748057611,0.06170987562433973,0.9799999999999999,0.0036445124310462355,0.19337145500953817
trend_shift,149,1.0,0.08754991149157795,0.9139736272904163,-0.0030470764299526686,6.89134532745431e-07,0.02110416182541971,0.013971345882771354,0.08579891321309686,0.8956941542367333,-0.002986134899660423,0.9799999999999999,0.00586998523313912,0.2781434904497744
trend_shift,150,1.0,0.06197556060643531,0.9611851482003664,-0.046321133292619054,1.8294333295840588e-07,0.02191911076026476,0.014511399622818427,0.06073604076004115,0.9419613113266753,-0.04539470417343318,0.9799999999999998,0.0030244283175370817,0.1379813419721298
trend_shift,151,1.0,0.0807024614401082,0.9214973860265671,-0.00439969459903634,2.2532994876994132e-07,0.016336485005607318,0.013531282284800753,0.07908841219808584,0.9030674381550815,-0.004311700706334881,0.9799999999999999,0.003356560358238325,0.20546404915661004
trend_shift,152,1.0,0.06672249091504757,0.9322362345207819,0.0020825508402784747,3.0108044822696357e-07,0.016103292610574232,0.01394673640158533,0.06538804104077652,0.9135915090483606,0.002040899821725959,0.9800000000000002,0.0038799513413634882,0.2409414916062394
trend_shift,154,1.0,0.03358186955316556,0.949630491491112,0.033575534851473576,2.395680402302218e-07,0.01726784862263064,0.014180380455890275,0.03291022793412479,0.930637762102243,0.03290401992726419,0.9799999999999999,0.0034609828100571395,0.20042929989097172
trend_shift,155,1.0,0.060139779346502456,0.9274549980500673,0.024810498060185485,3.0036323010315473e-07,0.01901898157684734,0.014315112242551352,0.05893698220206467,0.9089058740697171,0.024314287456436306,0.98,0.0038753272771674036,0.20376103007981317
trend_shift,156,1.0,0.05983959701741265,0.954494198867259,-0.028667591497139537,2.0716256464542309e-07,0.019166956828150422,0.014120109687489273,0.058642805069083,0.9354043147626036,-0.02809423966337307,0.9800000000000001,0.003218404609782804,0.16791422021966199
trend_shift,157,1.0,0.06995500870542942,0.9238805120466913,0.012328968575495399,2.6564377731532636e-07,0.01633046499755081,0.013852269370429505,0.06855590818580806,0.9054028972426459,0.012082389143091838,0.9799999999999999,0.003644473743322379,0.2231702369693065
trend_shift,158,1.0,0.054136224937950894,0.9252970347140138,0.04113348404459081,3.3626756117188996e-07,0.016116066355040967,0.014693005237895879,0.05305350035036652,0.9067910925015294,0.040310814296208204,0.9800000000000001,0.004100411937670967,0.2544300729059975
trend_shift,159,1.0,0.06287758250331917,0.936925574625502,0.00039405625825082345,1.8987482228538807e-07,0.014485570910480717,0.013460930571743527,0.061620019437654515,0.9181868930315736,0.0003861750615438081,0.98,0.0030811915088597456,0.21270763354107206
trend_shift,160,1.0,0.010017468556985883,0.9805975266262265,0.01877028804920889,3.339298758307616e-07,0.01769169935840228,0.013905510868242614,0.009817117819226626,0.9609854423170164,0.018394879727513663,0.98,0.004086134333515978,0.23096336031594158
trend_shift,161,1.0,0.08785475392076092,0.9028168971915714,0.018656707361048557,4.635989164162834e-07,0.014881500234466908,0.014842882408679457,0.08609765842969197,0.8847605550072095,0.01828357312619704,0.98,0.004814555620284613,0.32352622682044274
trend_shift,162,1.0,0.12629999596684385,0.8828010453633555,-0.018202082478762174,1.139852340565011e-06,0.016765608305644948,0.015198766100875909,0.12377399603626603,0.8651450243775174,-0.01783804082756691,0.98,0.007549345470188161,0.4502875966418893
trend_shift,163,1.0,0.12255450857588088,0.887114293751975,-0.019337601294822357,4.954526717574131e-07,0.017083063064884413,0.014408274724791585,0.1201034182025361,0.869372006416004,-0.018950849237080056,0.9800000000000001,0.004977211426880595,0.29135357095951053
trend_shift,164,1.0,0.0756135230607153,0.9279979797068033,-0.007223001975818962,2.6419687723026146e-07,0.016554568355582413,0.015262536366921153,0.07410125246762972,0.909438018494223,-0.007078541923705545,0.9799999999999999,0.0036345348892964265,0.21954875604296953
trend_shift,165,1.0,0.019241458764713924,0.9519059136009033,0.057705318134071405,3.612742857650569e-07,0.020211882924973768,0.014319044278149694,0.01885662899670577,0.9328677660063764,0.05655120999383542,0.98,0.00425014285504062,0.21027941190917698
trend_shift,166,1.0,0.033887451899303166,0.9371016501584543,0.05802180283990964,1.1460970843671191e-07,0.016570811437236554,0.014730880617224542,0.03320970274582331,0.9183596139614946,0.05686136658536397,0.9799999999999999,0.002393843232510341,0.14446143700187758
trend_shift,167,1.0,0.05743875358931508,0.9666662330660284,-0.04820959008461897,1.6824639397526503e-07,0.01582225464615828,0.01439697699351179,0.05628996773163727,0.9473327268834097,-0.04724538923009421,0.98,0.002900399920487388,0.18331141707364815
trend_shift,168,1.0,0.08107878138491077,0.9380927488466493,-0.0383430009954526,1.6222744454521405e-07,0.01872989461545739,0.014199258007016442,0.07945720339464526,0.919330866534485,-0.037576139858260846,0.9799999999999999,0.0028480470900707822,0.15205889560747174
trend_shift,169,1.0,0.0482215992989672,0.9394889341531758,0.02457893511807551,2.145590216779281e-07,0.013819336084489797,0.01412819813590107,0.04725716726520232,0.920699154539119,0.02408735639135733,0.98,0.0032753551080602536,0.2370124793286101
trend_shift,170,1.0,0.05594137603387801,0.9335464286372316,0.02102450700043703,2.971515704973333e-07,0.021036799815922273,0.014919533622450718,0.05482254532410018,0.9148754468449671,0.020604015661865333,0.98,0.0038545529604438766,0.1832290554728982
trend_shift,173,1.0,0.08879675729253261,0.9243989233725246,-0.026391354161386608,2.93332559468497e-07,0.021555401311430963,0.014220150466673537,0.08702082183476767,0.9059109416579596,-0.025863526985454584,0.98,0.0038297033793003913,0.17766792294743666
trend_shift,174,1.0,0.0806330320640567,0.9441930689838551,-0.049652141387167,1.3564825865976337e-07,0.01793480176601433,0.014717134236104375,0.07902036902416533,0.9253091795170394,-0.048659097082409446,0.98,0.002604306612706761,0.14520966814597355
trend_shift,175,1.0,0.09307049931979354,0.9213115377107525,-0.028764066044350556,3.0964066329897884e-07,0.021323898098316342,0.014513299489920408,0.09120908896779782,0.9028853033374383,-0.028188784610472445,0.9799999999999999,0.003934721485054418,0.1845216792404898
trend_shift,176,1.0,0.10443138155530825,0.9217134289031695,-0.052289482927967146,3.2841465444172954e-07,0.020278828685251094,0.014206039992959805,0.10234274686311601,0.9032790980038214,-0.05124368973387534,0.9799999999999998,0.00405225032816166,0.1998266463540315
trend_shift,177,1.0,0.0889224322474546,0.9053230836806633,0.011508968318141752,5.308291675677952e-07,0.014063195698289888,0.013678808093389255,0.08714398359490753,0.8872166219296947,0.011278788950795534,0.98,0.005151840290458326,0.3663349640426891
trend_shift,179,1.0,0.05741669193778377,0.953684993695402,-0.022203250398076347,2.0345317986978423e-07,0.02309248951673236,0.01414097844010799,0.05626835469849804,0.9346112373390604,-0.021759184075117073,0.9799999999999999,0.0031894606116848576,0.13811679374689498
trend_shift,180,1.0,0.0677981220963635,0.9352776266106235,-0.006151458825819441,2.3490907935162603e-07,0.017980071144816877,0.014871303025721781,0.06644215837249609,0.916572056393999,-0.006028429532990067,0.9800000000000001,0.003427164129069595,0.19060904161425107
trend_shift,182,1.0,0.04528568949875494,0.9400759591779947,0.029276711039104016,1.8306938006318928e-07,0.02243358859258082,0.014822208075662407,0.04437997552254808,0.9212744361284895,0.02869117669792511,0.9800000000000002,0.0030254700466472244,0.13486340066197883
trend_shift,183,1.0,0.03804057729222167,0.9251220335695556,0.07367478100851023,4.3976177777625466e-07,0.016711585872285453,0.014203048757651368,0.03727976569545187,0.9066195916596927,0.07220128528971073,0.98,0.004689145859195757,0.28059251198728247
trend_shift,184,1.0,0.026264825594301756,0.9441467831419277,0.05917715519656849,3.474828039664623e-07,0.01468607094061173,0.014791400764253655,0.025739524286253982,0.9252636750705322,0.05799360128642763,0.9800000000000001,0.004168229863901846,0.283821988927981
trend_shift,185,1.0,0.07765658880694554,0.928911064812547,-0.013135294688104484,2.2509066103333768e-07,0.017695709165097787,0.014383996428181275,0.07610345655322394,0.9103328378035568,-0.012872588713561233,0.9800000000000001,0.0033547776456371793,0.1895814185426369
trend_shift,186,1.0,0.10652592117759162,0.9229576026151509,-0.05896702308860336,2.440961564514934e-07,0.018138279263909755,0.014491302911526229,0.10439540147535889,0.9044984394841523,-0.057787681919022296,0.98,0.00349353800932159,0.19260581218819256
trend_shift,187,1.0,0.02664942500518656,0.9509245451516285,0.044852469623710596,1.7116487682730228e-07,0.018890599816895587,0.01472657169394084,0.026116431152032663,0.9319058632370903,0.0439554112217542,0.9800000000000001,0.0029254476309387516,0.15486261205545507
trend_shift,188,1.0,0.054198152671214,0.94949434645153,-0.007384968581160163,2.8537084403842497e-07,0.01615858845642051,0.01451547726542076,0.05311418882999136,0.9305044457211049,-0.007237269102192597,0.9799999999999999,0.0037773723938633796,0.23376871092737467
trend_shift,189,1.0,0.07324958494102494,0.9319274583318827,-0.010354085154630975,2.0502212590421876e-07,0.021113938534046025,0.01461108022840208,0.07178459319227164,0.9132889085299684,-0.010147003444480178,0.9799999999999999,0.0032017348883395815,0.1516408169502253
trend_shift,191,1.0,0.04923397469598207,0.9273067523877228,0.04691857743156187,2.594778195356288e-07,0.016066156112198304,0.014228774811978423,0.048249294439748396,0.9087606029820182,0.045980205156467044,0.9800000000000001,0.003601928785634372,0.2241935631945958
trend_shift,192,1.0,0.08927679064430134,0.8972915862913314,0.02686325763481892,5.651386418994616e-07,0.02177271400842674,0.014492055123576306,0.08749125432807443,0.8793457495065915,0.026325992330667996,0.98,0.005315724983007779,0.24414618136032204
trend_shift,193,1.0,0.05495387378282267,0.93519766884832,0.01969695258586405,2.658086491588911e-07,0.02342224696164302,0.01541744294090976,0.05385479528801404,0.9164936981275583,0.0193030131688551,0.98,0.003645604539434378,0.15564708823216364
trend_shift,194,1.0,0.05401213923289683,0.9398340445487172,0.01230772737866564,2.077046706172979e-07,0.01672777516902662,0.014447378672511708,0.05293189393551176,0.9210373199352291,0.01206157225851807,0.9799999999999999,0.0032226128422236555,0.19265041582999573
trend_shift,195,1.0,0.05883411976385486,0.9188143260095671,0.04470311249388585,4.486764650818059e-07,0.014886431635904297,0.014167167785320465,0.057657437252088696,0.9004380376701623,0.04380905015549787,0.98,0.004736435712019142,0.31817132727734593
trend_shift,196,1.0,0.0585425363332887,0.9593661724765776,-0.035816813792156836,1.8724159794248474e-07,0.017482623768557123,0.013685772912065214,0.057371668285325236,0.9401785651741741,-0.03510046691899878,0.98,0.0030597516070956197,0.17501672790091435
trend_shift,197,1.0,0.038445119188574496,0.9270133873600264,0.06908298797814952,3.832708257456931e-07,0.017623569182081786,0.014124763400367927,0.03767621678454542,0.9084731191243619,0.06770132818218517,0.98,0.004377618220823355,0.24839566693869036
